date,symbol,open,high,low,close,volume,turnover,transactions,source,source_confidence
2024-01-02,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-03,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-04,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-05,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-08,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-09,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-10,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-11,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-12,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-15,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-16,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-17,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-18,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-19,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-22,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-23,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-24,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-25,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-26,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-29,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-30,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-01-31,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-01,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-02,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-05,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-06,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-07,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-08,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-09,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-12,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-13,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-14,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-15,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-16,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-19,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-20,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-21,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-22,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-23,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-26,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-27,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-28,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2024-02-29,TRH,103.0,108.0,98.0,105.0,146403,7496403,,sharesansar,0.9
2026-05-02,TRH,735.0,738.0,735.0,736.0,1200,885000,15.0,https://www.sharesansar.com/today-share-price,
